ordernumber,orderdate,city,state,territory,postalcode,productcode,productline,quantityordered,priceeach,msrp,sales,sales_pred_rf,ano,mes,dia_semana,error_prediccion,porcentaje_error_prediccion
10400,2005-04-01,San Jose,CA,No asignado,94217,S18_1662,Planes,34,100.0,157,6433.82,5738.66,2005,4,Friday,-695.16,-0.11
10416,2005-05-10,Reggio Emilia,No asignado,EMEA,42100,S18_1662,Planes,24,100.0,157,4352.16,3843.19,2005,5,Tuesday,-508.97,-0.12
10100,2003-01-06,Nashua,NH,No asignado,62005,S18_1749,Vintage Cars,30,100.0,170,5151.0,5228.57,2003,1,Monday,77.57,0.02
10110,2003-03-18,Manchester,Isle of Wight,EMEA,EC2 5NT,S18_1749,Vintage Cars,42,100.0,170,6069.0,6781.09,2003,3,Tuesday,712.09,0.12
10124,2003-05-21,Las Vegas,NV,No asignado,83030,S18_1749,Vintage Cars,21,100.0,170,2856.0,3439.47,2003,5,Wednesday,583.47,0.2
10149,2003-09-12,Brisbane,CA,No asignado,94217,S18_1749,Vintage Cars,34,100.0,170,5375.4,5816.6,2003,9,Friday,441.2,0.08
10162,2003-10-18,San Francisco,CA,No asignado,00000,S18_1749,Vintage Cars,29,100.0,170,5176.5,5147.19,2003,10,Saturday,-29.31,-0.01
10173,2003-11-05,Bergamo,No asignado,EMEA,24100,S18_1749,Vintage Cars,24,100.0,170,3508.8,3558.31,2003,11,Wednesday,49.51,0.01
10182,2003-11-12,San Rafael,CA,No asignado,97562,S18_1749,Vintage Cars,44,100.0,170,7554.8,7744.09,2003,11,Wednesday,189.29,0.03
10193,2003-11-21,Glen Waverly,Victoria,APAC,3150,S18_1749,Vintage Cars,21,100.0,170,3141.6,3485.13,2003,11,Friday,343.53,0.11
10204,2003-12-02,NYC,NY,No asignado,10022,S18_1749,Vintage Cars,33,100.0,170,5890.5,5642.53,2003,12,Tuesday,-247.97,-0.04
10214,2004-01-26,Madrid,No asignado,EMEA,28023,S18_1749,Vintage Cars,30,100.0,170,5967.0,5279.59,2004,1,Monday,-687.41,-0.12
10227,2004-03-02,Lyon,No asignado,EMEA,69004,S18_1749,Vintage Cars,26,100.0,170,3712.8,3657.61,2004,3,Tuesday,-55.19,-0.01
10241,2004-04-13,Strasbourg,No asignado,EMEA,67000,S18_1749,Vintage Cars,41,100.0,170,7597.3,6934.94,2004,4,Tuesday,-662.36,-0.09
10280,2004-08-17,Torino,No asignado,EMEA,10100,S18_1749,Vintage Cars,26,100.0,170,3668.6,3696.9,2004,8,Tuesday,28.3,0.01
10288,2004-09-01,Singapore,No asignado,APAC,69045,S18_1749,Vintage Cars,32,100.0,170,5875.2,5675.9,2004,9,Wednesday,-199.3,-0.03
10302,2003-10-06,Liverpool,Isle of Wight,EMEA,WX1 6LT,S18_1749,Vintage Cars,43,100.0,170,7310.0,7259.51,2003,10,Monday,-50.49,-0.01
10312,2004-10-21,San Rafael,CA,No asignado,97562,S18_1749,Vintage Cars,48,100.0,170,8078.4,8080.19,2004,10,Thursday,1.79,0.0
10331,2004-11-17,Philadelphia,PA,No asignado,71270,S18_1749,Vintage Cars,44,74.04,170,3257.76,3280.73,2004,11,Wednesday,22.97,0.01
10344,2004-11-25,Marseille,No asignado,EMEA,13008,S18_1749,Vintage Cars,45,100.0,170,7650.0,7347.69,2004,11,Thursday,-302.31,-0.04
10367,2005-01-12,Pasadena,CA,No asignado,90003,S18_1749,Vintage Cars,37,100.0,170,4703.81,6009.71,2005,1,Wednesday,1305.9,0.28
10379,2005-02-10,Madrid,No asignado,EMEA,28034,S18_1749,Vintage Cars,39,100.0,170,5399.55,6146.83,2005,2,Thursday,747.28,0.14
10407,2005-04-22,San Jose,CA,No asignado,94217,S18_1749,Vintage Cars,76,100.0,170,14082.8,9406.25,2005,4,Friday,-4676.55,-0.33
10420,2005-05-29,Chatswood,NSW,APAC,2067,S18_1749,Vintage Cars,37,100.0,170,5283.6,6040.45,2005,5,Sunday,756.85,0.14
10108,2003-03-03,Makati City,No asignado,Japan,1227 MM,S18_1889,Classic Cars,38,82.39,77,3130.82,3143.83,2003,3,Monday,13.01,0.0
10122,2003-05-08,Marseille,No asignado,EMEA,13008,S18_1889,Classic Cars,43,72.38,77,3112.34,3109.04,2003,5,Thursday,-3.3,-0.0
10135,2003-07-02,San Rafael,CA,No asignado,97562,S18_1889,Classic Cars,48,79.31,77,3806.88,3837.76,2003,7,Wednesday,30.88,0.01
10147,2003-09-05,Brickhaven,MA,No asignado,58339,S18_1889,Classic Cars,26,82.39,77,2142.14,2137.58,2003,9,Friday,-4.56,-0.0
10160,2003-10-11,Los Angeles,CA,No asignado,00000,S18_1889,Classic Cars,38,88.55,77,3364.9,3363.07,2003,10,Saturday,-1.83,-0.0
10170,2003-11-04,Graz,No asignado,EMEA,8010,S18_1889,Classic Cars,20,63.14,77,1262.8,1320.9,2003,11,Tuesday,58.1,0.05
10181,2003-11-12,Bergen,No asignado,EMEA,N 5804,S18_1889,Classic Cars,22,73.92,77,1626.24,1630.01,2003,11,Wednesday,3.77,0.0
10192,2003-11-20,Nashua,NH,No asignado,62005,S18_1889,Classic Cars,45,90.86,77,4088.7,4061.67,2003,11,Thursday,-27.03,-0.01
10203,2003-12-02,Madrid,No asignado,EMEA,28034,S18_1889,Classic Cars,45,85.47,77,3846.15,3834.77,2003,12,Tuesday,-11.38,-0.0
10212,2004-01-16,Madrid,No asignado,EMEA,28034,S18_1889,Classic Cars,20,66.99,77,1339.8,1365.01,2004,1,Friday,25.21,0.02
10225,2004-02-22,Gensve,No asignado,EMEA,1203,S18_1889,Classic Cars,47,64.68,77,3039.96,3055.96,2004,2,Sunday,16.0,0.01
10239,2004-04-12,Oulu,No asignado,EMEA,90110,S18_1889,Classic Cars,46,73.92,77,3400.32,3401.15,2004,4,Monday,0.83,0.0
10253,2004-06-01,Liverpool,Isle of Wight,EMEA,WX1 6LT,S18_1889,Classic Cars,23,83.93,77,1930.39,1946.34,2004,6,Tuesday,15.95,0.01
10266,2004-07-06,Reggio Emilia,No asignado,EMEA,42100,S18_1889,Classic Cars,33,74.69,77,2464.77,2449.1,2004,7,Tuesday,-15.67,-0.01
10278,2004-08-06,Las Vegas,NV,No asignado,83030,S18_1889,Classic Cars,29,90.86,77,2634.94,2633.21,2004,8,Friday,-1.73,-0.0
10287,2004-08-30,Gensve,No asignado,EMEA,1203,S18_1889,Classic Cars,44,82.39,77,3625.16,3628.89,2004,8,Monday,3.73,0.0
10300,2003-10-04,Frankfurt,No asignado,EMEA,60528,S18_1889,Classic Cars,41,92.4,77,3788.4,3795.21,2003,10,Saturday,6.81,0.0
10310,2004-10-16,Koln,No asignado,EMEA,50739,S18_1889,Classic Cars,20,91.63,77,1832.6,1854.19,2004,10,Saturday,21.59,0.01
10321,2004-11-04,New Bedford,MA,No asignado,50553,S18_1889,Classic Cars,37,78.54,77,2905.98,2897.24,2004,11,Thursday,-8.74,-0.0
10329,2004-11-15,NYC,NY,No asignado,10022,S18_1889,Classic Cars,29,100.0,77,2954.81,3120.36,2004,11,Monday,165.55,0.06
10342,2004-11-24,Melbourne,Victoria,APAC,3004,S18_1889,Classic Cars,55,65.45,77,3599.75,3580.24,2004,11,Wednesday,-19.51,-0.01
10363,2005-01-06,Espoo,No asignado,EMEA,FIN-02271,S18_1889,Classic Cars,22,100.0,77,3686.54,3237.02,2005,1,Thursday,-449.52,-0.12
10377,2005-02-09,Helsinki,No asignado,EMEA,21240,S18_1889,Classic Cars,31,67.76,77,2100.56,2104.81,2005,2,Wednesday,4.25,0.0
10389,2005-03-03,Boras,No asignado,EMEA,S-844 67,S18_1889,Classic Cars,49,79.22,77,3881.78,3902.18,2005,3,Thursday,20.4,0.01
10405,2005-04-14,Strasbourg,No asignado,EMEA,67000,S18_1889,Classic Cars,61,73.92,77,4509.12,4664.62,2005,4,Thursday,155.5,0.03
10419,2005-05-17,Salzburg,No asignado,EMEA,5020,S18_1889,Classic Cars,39,83.93,77,3273.27,3259.22,2005,5,Tuesday,-14.05,-0.0
10109,2003-03-10,Philadelphia,PA,No asignado,71270,S18_1984,Classic Cars,38,100.0,142,4432.7,5421.71,2003,3,Monday,989.01,0.22
10122,2003-05-08,Marseille,No asignado,EMEA,13008,S18_1984,Classic Cars,31,100.0,142,4100.99,4343.15,2003,5,Thursday,242.16,0.06
10136,2003-07-04,Toulouse,No asignado,EMEA,31000,S18_1984,Classic Cars,36,100.0,142,5274.72,4997.53,2003,7,Friday,-277.19,-0.05
10148,2003-09-11,North Sydney,NSW,APAC,2060,S18_1984,Classic Cars,25,100.0,142,4232.0,3675.47,2003,9,Thursday,-556.53,-0.13
10161,2003-10-17,Aaarhus,No asignado,EMEA,8200,S18_1984,Classic Cars,48,100.0,142,6145.44,6575.43,2003,10,Friday,429.99,0.07
10171,2003-11-05,Montreal,Quebec,No asignado,H1J 1C3,S18_1984,Classic Cars,35,100.0,142,4680.2,4774.64,2003,11,Wednesday,94.44,0.02
10181,2003-11-12,Bergen,No asignado,EMEA,N 5804,S18_1984,Classic Cars,21,100.0,142,3286.08,2948.98,2003,11,Wednesday,-337.1,-0.1
10192,2003-11-20,Nashua,NH,No asignado,62005,S18_1984,Classic Cars,47,100.0,142,7421.3,6752.95,2003,11,Thursday,-668.35,-0.09
10204,2003-12-02,NYC,NY,No asignado,10022,S18_1984,Classic Cars,38,100.0,142,6432.64,5496.58,2003,12,Tuesday,-936.06,-0.15
10212,2004-01-16,Madrid,No asignado,EMEA,28034,S18_1984,Classic Cars,41,100.0,142,4840.87,5638.3,2004,1,Friday,797.43,0.16
10226,2004-02-26,San Diego,CA,No asignado,91217,S18_1984,Classic Cars,24,100.0,142,3892.08,3711.72,2004,2,Thursday,-180.36,-0.05
10240,2004-04-13,Osaka,Osaka,Japan,530-0003,S18_1984,Classic Cars,37,100.0,142,5526.32,5300.64,2004,4,Tuesday,-225.68,-0.04
10253,2004-06-01,Liverpool,Isle of Wight,EMEA,WX1 6LT,S18_1984,Classic Cars,33,100.0,142,4459.62,4551.26,2004,6,Tuesday,91.64,0.02
10266,2004-07-06,Reggio Emilia,No asignado,EMEA,42100,S18_1984,Classic Cars,49,100.0,142,6203.4,6700.15,2004,7,Tuesday,496.75,0.08
10278,2004-08-06,Las Vegas,NV,No asignado,83030,S18_1984,Classic Cars,29,100.0,142,3754.05,4071.21,2004,8,Friday,317.16,0.08
10287,2004-08-30,Gensve,No asignado,EMEA,1203,S18_1984,Classic Cars,24,100.0,142,3516.48,3520.17,2004,8,Monday,3.69,0.0
10301,2003-10-05,Oslo,No asignado,EMEA,N 0106,S18_1984,Classic Cars,47,100.0,142,7488.04,6758.02,2003,10,Sunday,-730.02,-0.1
10310,2004-10-16,Koln,No asignado,EMEA,50739,S18_1984,Classic Cars,24,100.0,142,3448.08,3520.17,2004,10,Saturday,72.09,0.02
10321,2004-11-04,New Bedford,MA,No asignado,50553,S18_1984,Classic Cars,25,100.0,142,3734.0,3725.56,2004,11,Thursday,-8.44,-0.0
10331,2004-11-17,Philadelphia,PA,No asignado,71270,S18_1984,Classic Cars,30,32.47,142,974.1,996.71,2004,11,Wednesday,22.61,0.02
10342,2004-11-24,Melbourne,Victoria,APAC,3004,S18_1984,Classic Cars,22,100.0,142,3160.74,3189.72,2004,11,Wednesday,28.98,0.01
10356,2004-12-09,Paris,No asignado,EMEA,75508,S18_1984,Classic Cars,27,64.69,142,1746.63,1763.92,2004,12,Thursday,17.29,0.01
10366,2005-01-10,Charleroi,No asignado,EMEA,B-6000,S18_1984,Classic Cars,34,100.0,142,4207.84,4598.74,2005,1,Monday,390.9,0.09
10377,2005-02-09,Helsinki,No asignado,EMEA,21240,S18_1984,Classic Cars,36,100.0,142,4352.76,4997.53,2005,2,Wednesday,644.77,0.15
10390,2005-03-04,San Rafael,CA,No asignado,97562,S18_1984,Classic Cars,34,43.05,142,1463.7,1462.48,2005,3,Friday,-1.22,-0.0
10406,2005-04-15,Kobenhavn,No asignado,EMEA,1734,S18_1984,Classic Cars,48,100.0,142,7169.28,6579.47,2005,4,Friday,-589.81,-0.08
10419,2005-05-17,Salzburg,No asignado,EMEA,5020,S18_1984,Classic Cars,34,100.0,142,4594.76,4598.74,2005,5,Tuesday,3.98,0.0
10104,2003-01-31,Madrid,No asignado,EMEA,28034,S18_2238,Classic Cars,24,100.0,163,3457.92,3740.19,2003,1,Friday,282.27,0.08
10115,2003-04-04,NYC,NY,No asignado,10022,S18_2238,Classic Cars,46,100.0,163,7381.16,7487.97,2003,4,Friday,106.81,0.01
10127,2003-06-03,NYC,NY,No asignado,10022,S18_2238,Classic Cars,45,100.0,163,7146.9,7454.78,2003,6,Tuesday,307.88,0.04
10141,2003-08-01,Espoo,No asignado,EMEA,FIN-02271,S18_2238,Classic Cars,39,100.0,163,5938.53,6344.22,2003,8,Friday,405.69,0.07
10151,2003-09-21,Oulu,No asignado,EMEA,90110,S18_2238,Classic Cars,43,100.0,163,7110.91,6990.39,2003,9,Sunday,-120.52,-0.02
10165,2003-10-22,Singapore,No asignado,Japan,79903,S18_2238,Classic Cars,29,100.0,163,5032.95,5015.94,2003,10,Wednesday,-17.01,-0.0
10176,2003-11-06,Reggio Emilia,No asignado,EMEA,42100,S18_2238,Classic Cars,20,100.0,163,3667.6,3137.94,2003,11,Thursday,-529.66,-0.14
10184,2003-11-14,Sevilla,No asignado,EMEA,41101,S18_2238,Classic Cars,46,100.0,163,7381.16,7147.81,2003,11,Friday,-233.35,-0.03
10195,2003-11-25,White Plains,NY,No asignado,24067,S18_2238,Classic Cars,27,100.0,163,5128.11,4383.34,2003,11,Tuesday,-744.77,-0.15
10207,2003-12-09,Boston,MA,No asignado,51003,S18_2238,Classic Cars,44,100.0,163,7060.24,7520.9,2003,12,Tuesday,460.66,0.07
10219,2004-02-10,Brisbane,CA,No asignado,94217,S18_2238,Classic Cars,43,100.0,163,8448.64,7415.88,2004,2,Tuesday,-1032.76,-0.12
10230,2004-03-15,Frankfurt,No asignado,EMEA,60528,S18_2238,Classic Cars,49,100.0,163,7300.51,7529.11,2004,3,Monday,228.6,0.03
10246,2004-05-05,Madrid,No asignado,EMEA,28034,S18_2238,Classic Cars,40,100.0,163,6549.2,6295.59,2004,5,Wednesday,-253.61,-0.04
10259,2004-06-15,Singapore,No asignado,APAC,69045,S18_2238,Classic Cars,30,100.0,163,5697.9,5139.04,2004,6,Tuesday,-558.86,-0.1
10271,2004-07-20,San Rafael,CA,No asignado,97562,S18_2238,Classic Cars,50,100.0,163,9169.0,8269.82,2004,7,Tuesday,-899.18,-0.1
10282,2004-08-20,San Rafael,CA,No asignado,97562,S18_2238,Classic Cars,23,100.0,163,3238.63,3691.53,2004,8,Friday,452.9,0.14
10292,2004-09-08,NYC,NY,No asignado,10022,S18_2238,Classic Cars,26,100.0,163,4554.94,4138.02,2004,9,Wednesday,-416.92,-0.09
10305,2004-10-13,Cambridge,MA,No asignado,51247,S18_2238,Classic Cars,27,100.0,163,3934.44,4383.34,2004,10,Wednesday,448.9,0.11
10314,2004-10-22,Aaarhus,No asignado,EMEA,8200,S18_2238,Classic Cars,42,100.0,163,5776.26,6455.41,2004,10,Friday,679.15,0.12
10324,2004-11-05,NYC,NY,No asignado,10022,S18_2238,Classic Cars,47,100.0,163,7207.45,7493.83,2004,11,Friday,286.38,0.04
10336,2004-11-20,Paris,No asignado,EMEA,75012,S18_2238,Classic Cars,49,100.0,163,7460.74,7529.11,2004,11,Saturday,68.37,0.01
10349,2004-12-01,NYC,NY,No asignado,10022,S18_2238,Classic Cars,38,100.0,163,6719.54,6531.29,2004,12,Wednesday,-188.25,-0.03
10358,2004-12-10,Madrid,No asignado,EMEA,28034,S18_2238,Classic Cars,20,100.0,163,2428.0,3142.9,2004,12,Friday,714.9,0.29
10371,2005-01-23,San Rafael,CA,No asignado,97562,S18_2238,Classic Cars,25,100.0,163,2602.25,3931.84,2005,1,Sunday,1329.59,0.51
10382,2005-02-17,San Rafael,CA,No asignado,97562,S18_2238,Classic Cars,25,88.0,163,2200.0,2206.59,2005,2,Thursday,6.59,0.0
10412,2005-05-03,Madrid,No asignado,EMEA,28034,S18_2238,Classic Cars,41,100.0,163,6712.93,6383.38,2005,5,Tuesday,-329.55,-0.05
10425,2005-05-31,Nantes,No asignado,EMEA,44000,S18_2238,Classic Cars,28,100.0,163,5318.04,4252.9,2005,5,Tuesday,-1065.14,-0.2
10100,2003-01-06,Nashua,NH,No asignado,62005,S18_2248,Vintage Cars,50,67.8,60,3390.0,3423.74,2003,1,Monday,33.74,0.01
10110,2003-03-18,Manchester,Isle of Wight,EMEA,EC2 5NT,S18_2248,Vintage Cars,32,50.25,60,1608.0,1617.81,2003,3,Tuesday,9.81,0.01
10124,2003-05-21,Las Vegas,NV,No asignado,83030,S18_2248,Vintage Cars,42,53.88,60,2262.96,2279.78,2003,5,Wednesday,16.82,0.01
10149,2003-09-12,Brisbane,CA,No asignado,94217,S18_2248,Vintage Cars,24,62.36,60,1496.64,1496.41,2003,9,Friday,-0.23,-0.0
10162,2003-10-18,San Francisco,CA,No asignado,00000,S18_2248,Vintage Cars,27,69.62,60,1879.74,1880.11,2003,10,Saturday,0.37,0.0
10173,2003-11-05,Bergamo,No asignado,EMEA,24100,S18_2248,Vintage Cars,26,57.51,60,1495.26,1505.12,2003,11,Wednesday,9.86,0.01
10182,2003-11-12,San Rafael,CA,No asignado,97562,S18_2248,Vintage Cars,38,61.15,60,2323.7,2339.9,2003,11,Wednesday,16.2,0.01
10193,2003-11-21,Glen Waverly,Victoria,APAC,3150,S18_2248,Vintage Cars,42,59.33,60,2491.86,2455.7,2003,11,Friday,-36.16,-0.01
10204,2003-12-02,NYC,NY,No asignado,10022,S18_2248,Vintage Cars,23,71.44,60,1643.12,1646.4,2003,12,Tuesday,3.28,0.0
10214,2004-01-26,Madrid,No asignado,EMEA,28023,S18_2248,Vintage Cars,21,62.96,60,1322.16,1323.71,2004,1,Monday,1.55,0.0
10227,2004-03-02,Lyon,No asignado,EMEA,69004,S18_2248,Vintage Cars,28,50.85,60,1423.8,1437.03,2004,3,Tuesday,13.23,0.01
10241,2004-04-13,Strasbourg,No asignado,EMEA,67000,S18_2248,Vintage Cars,33,72.65,60,2397.45,2396.81,2004,4,Tuesday,-0.64,-0.0
10280,2004-08-17,Torino,No asignado,EMEA,10100,S18_2248,Vintage Cars,25,62.96,60,1574.0,1589.4,2004,8,Tuesday,15.4,0.01
10288,2004-09-01,Singapore,No asignado,APAC,69045,S18_2248,Vintage Cars,28,61.75,60,1729.0,1724.92,2004,9,Wednesday,-4.08,-0.0
10303,2004-10-06,Sevilla,No asignado,EMEA,41101,S18_2248,Vintage Cars,46,49.04,60,2255.84,2227.66,2004,10,Wednesday,-28.18,-0.01
10312,2004-10-21,San Rafael,CA,No asignado,97562,S18_2248,Vintage Cars,30,61.15,60,1834.5,1839.0,2004,10,Thursday,4.5,0.0
10332,2004-11-17,Manchester,Isle of Wight,EMEA,EC2 5NT,S18_2248,Vintage Cars,38,84.25,60,3201.5,3205.25,2004,11,Wednesday,3.75,0.0
10344,2004-11-25,Marseille,No asignado,EMEA,13008,S18_2248,Vintage Cars,40,56.91,60,2276.4,2251.77,2004,11,Thursday,-24.63,-0.01
10367,2005-01-12,Pasadena,CA,No asignado,90003,S18_2248,Vintage Cars,45,100.0,60,8884.8,7414.17,2005,1,Wednesday,-1470.63,-0.17
10379,2005-02-10,Madrid,No asignado,EMEA,28034,S18_2248,Vintage Cars,27,49.3,60,1331.1,1331.93,2005,2,Thursday,0.83,0.0
10407,2005-04-22,San Jose,CA,No asignado,94217,S18_2248,Vintage Cars,42,72.65,60,3051.3,3051.63,2005,4,Friday,0.33,0.0
10420,2005-05-29,Chatswood,NSW,APAC,2067,S18_2248,Vintage Cars,36,63.57,60,2288.52,2278.1,2005,5,Sunday,-10.42,-0.0
10104,2003-01-31,Madrid,No asignado,EMEA,28034,S18_2319,Trucks and Buses,29,100.0,122,3772.61,3614.42,2003,1,Friday,-158.19,-0.04
10114,2003-04-01,Paris,No asignado,EMEA,75012,S18_2319,Trucks and Buses,39,100.0,122,4164.42,4600.79,2003,4,Tuesday,436.37,0.1
10127,2003-06-03,NYC,NY,No asignado,10022,S18_2319,Trucks and Buses,45,100.0,122,6295.95,5788.88,2003,6,Tuesday,-507.07,-0.08
10141,2003-08-01,Espoo,No asignado,EMEA,FIN-02271,S18_2319,Trucks and Buses,47,100.0,122,6287.66,5863.71,2003,8,Friday,-423.95,-0.07
10151,2003-09-21,Oulu,No asignado,EMEA,90110,S18_2319,Trucks and Buses,49,100.0,122,5412.54,5968.28,2003,9,Sunday,555.74,0.1
10165,2003-10-22,Singapore,No asignado,Japan,79903,S18_2319,Trucks and Buses,46,100.0,122,5984.14,6072.33,2003,10,Wednesday,88.19,0.01
10175,2003-11-06,London,Isle of Wight,EMEA,WX3 6FW,S18_2319,Trucks and Buses,48,100.0,122,5891.04,5739.95,2003,11,Thursday,-151.09,-0.03
10184,2003-11-14,Sevilla,No asignado,EMEA,41101,S18_2319,Trucks and Buses,46,100.0,122,5984.14,5949.44,2003,11,Friday,-34.7,-0.01
10195,2003-11-25,White Plains,NY,No asignado,24067,S18_2319,Trucks and Buses,35,100.0,122,3608.15,4070.41,2003,11,Tuesday,462.26,0.13
10207,2003-12-09,Boston,MA,No asignado,51003,S18_2319,Trucks and Buses,43,100.0,122,5752.54,5753.73,2003,12,Tuesday,1.19,0.0
10229,2004-03-11,San Rafael,CA,No asignado,97562,S18_2319,Trucks and Buses,26,100.0,122,3765.32,3463.48,2004,3,Thursday,-301.84,-0.08
10246,2004-05-05,Madrid,No asignado,EMEA,28034,S18_2319,Trucks and Buses,22,98.18,122,2159.96,2168.03,2004,5,Wednesday,8.07,0.0
10259,2004-06-15,Singapore,No asignado,APAC,69045,S18_2319,Trucks and Buses,34,99.41,122,3379.94,3354.37,2004,6,Tuesday,-25.57,-0.01
10271,2004-07-20,San Rafael,CA,No asignado,97562,S18_2319,Trucks and Buses,50,100.0,122,5093.5,6254.38,2004,7,Tuesday,1160.88,0.23
10281,2004-08-19,Allentown,PA,No asignado,70267,S18_2319,Trucks and Buses,48,100.0,122,5773.44,5705.61,2004,8,Thursday,-67.83,-0.01
10292,2004-09-08,NYC,NY,No asignado,10022,S18_2319,Trucks and Buses,41,100.0,122,4528.86,4857.84,2004,9,Wednesday,328.98,0.07
10305,2004-10-13,Cambridge,MA,No asignado,51247,S18_2319,Trucks and Buses,36,100.0,122,4816.08,4594.0,2004,10,Wednesday,-222.08,-0.05
10313,2004-10-22,Vancouver,BC,No asignado,V3F 2K1,S18_2319,Trucks and Buses,29,100.0,122,3416.78,3485.13,2004,10,Friday,68.35,0.02
10324,2004-11-05,NYC,NY,No asignado,10022,S18_2319,Trucks and Buses,33,37.48,122,1236.84,1238.56,2004,11,Friday,1.72,0.0
10334,2004-11-19,Lule,No asignado,EMEA,S-958 22,S18_2319,Trucks and Buses,46,100.0,122,5814.86,5952.14,2004,11,Friday,137.28,0.02
10349,2004-12-01,NYC,NY,No asignado,10022,S18_2319,Trucks and Buses,38,100.0,122,5223.48,4778.54,2004,12,Wednesday,-444.94,-0.09
10358,2004-12-10,Madrid,No asignado,EMEA,28034,S18_2319,Trucks and Buses,20,36.42,122,728.4,723.73,2004,12,Friday,-4.67,-0.01
10370,2005-01-20,North Sydney,NSW,APAC,2060,S18_2319,Trucks and Buses,22,100.0,122,3949.0,3211.7,2005,1,Thursday,-737.3,-0.19
10383,2005-02-22,Madrid,No asignado,EMEA,28034,S18_2319,Trucks and Buses,27,100.0,122,3843.99,3594.18,2005,2,Tuesday,-249.81,-0.06
10412,2005-05-03,Madrid,No asignado,EMEA,28034,S18_2319,Trucks and Buses,56,98.18,122,5498.08,5480.76,2005,5,Tuesday,-17.32,-0.0
10425,2005-05-31,Nantes,No asignado,EMEA,44000,S18_2319,Trucks and Buses,38,99.41,122,3777.58,3642.55,2005,5,Tuesday,-135.03,-0.04
10101,2003-01-09,Frankfurt,No asignado,EMEA,60528,S18_2325,Vintage Cars,25,100.0,127,3782.0,3230.07,2003,1,Thursday,-551.93,-0.15
10110,2003-03-18,Manchester,Isle of Wight,EMEA,EC2 5NT,S18_2325,Vintage Cars,33,100.0,127,3859.68,4372.76,2003,3,Tuesday,513.08,0.13
10124,2003-05-21,Las Vegas,NV,No asignado,83030,S18_2325,Vintage Cars,42,100.0,127,4431.84,4899.0,2003,5,Wednesday,467.16,0.11
10149,2003-09-12,Brisbane,CA,No asignado,94217,S18_2325,Vintage Cars,33,100.0,127,4950.33,4592.8,2003,9,Friday,-357.53,-0.07
10162,2003-10-18,San Francisco,CA,No asignado,00000,S18_2325,Vintage Cars,38,100.0,127,4299.7,4679.11,2003,10,Saturday,379.41,0.09
10173,2003-11-05,Bergamo,No asignado,EMEA,24100,S18_2325,Vintage Cars,31,100.0,127,4492.83,4166.7,2003,11,Wednesday,-326.13,-0.07
10182,2003-11-12,San Rafael,CA,No asignado,97562,S18_2325,Vintage Cars,20,100.0,127,2212.0,2788.97,2003,11,Wednesday,576.97,0.26
10193,2003-11-21,Glen Waverly,Victoria,APAC,3150,S18_2325,Vintage Cars,44,100.0,127,4642.88,5166.44,2003,11,Friday,523.56,0.11
10204,2003-12-02,NYC,NY,No asignado,10022,S18_2325,Vintage Cars,26,100.0,127,3206.32,3380.42,2003,12,Tuesday,174.1,0.05
10214,2004-01-26,Madrid,No asignado,EMEA,28023,S18_2325,Vintage Cars,27,100.0,127,3604.23,3592.36,2004,1,Monday,-11.87,-0.0
10227,2004-03-02,Lyon,No asignado,EMEA,69004,S18_2325,Vintage Cars,46,100.0,127,7017.76,5943.73,2004,3,Tuesday,-1074.03,-0.15
10243,2004-04-26,Boston,MA,No asignado,51003,S18_2325,Vintage Cars,47,100.0,127,6154.18,6110.47,2004,4,Monday,-43.71,-0.01
10280,2004-08-17,Torino,No asignado,EMEA,10100,S18_2325,Vintage Cars,37,100.0,127,4750.8,4848.68,2004,8,Tuesday,97.88,0.02
10288,2004-09-01,Singapore,No asignado,APAC,69045,S18_2325,Vintage Cars,31,100.0,127,3822.92,4203.97,2004,9,Wednesday,381.05,0.1
10304,2004-10-11,Versailles,No asignado,EMEA,78000,S18_2325,Vintage Cars,24,100.0,127,2440.8,3036.91,2004,10,Monday,596.11,0.24
10312,2004-10-21,San Rafael,CA,No asignado,97562,S18_2325,Vintage Cars,31,100.0,127,4729.36,4310.24,2004,10,Thursday,-419.12,-0.09
10322,2004-11-04,Nashua,NH,No asignado,62005,S18_2325,Vintage Cars,50,100.0,127,12536.5,6543.33,2004,11,Thursday,-5993.17,-0.48
10332,2004-11-17,Manchester,Isle of Wight,EMEA,EC2 5NT,S18_2325,Vintage Cars,35,64.69,127,2264.15,2268.03,2004,11,Wednesday,3.88,0.0
10344,2004-11-25,Marseille,No asignado,EMEA,13008,S18_2325,Vintage Cars,30,100.0,127,3928.2,3810.1,2004,11,Thursday,-118.1,-0.03
10356,2004-12-09,Paris,No asignado,EMEA,75508,S18_2325,Vintage Cars,29,100.0,127,3630.22,3790.43,2004,12,Thursday,160.21,0.04
10367,2005-01-12,Pasadena,CA,No asignado,90003,S18_2325,Vintage Cars,27,100.0,127,4196.07,3470.64,2005,1,Wednesday,-725.43,-0.17
10380,2005-02-16,Madrid,No asignado,EMEA,28034,S18_2325,Vintage Cars,40,100.0,127,4931.6,5006.15,2005,2,Wednesday,74.55,0.02
10390,2005-03-04,San Rafael,CA,No asignado,97562,S18_2325,Vintage Cars,31,98.99,127,3068.69,3011.92,2005,3,Friday,-56.77,-0.02
10409,2005-04-23,Singapore,No asignado,APAC,69045,S18_2325,Vintage Cars,6,100.0,127,785.64,1653.5,2005,4,Saturday,867.86,1.1
